order_id,event_type,event_ts
O000061426,RELEASED_TO_WMS,2025-04-05 22:11:00
O000061427,ORDER_RECEIVED,2025-04-05 09:33:00
O000061427,RELEASED_TO_WMS,2025-04-05 10:49:00
O000061428,ORDER_RECEIVED,2025-04-05 20:52:00
O000061428,RELEASED_TO_WMS,2025-04-06 02:02:00
O000061429,ORDER_RECEIVED,2025-04-05 17:07:00
O000061429,CANCELLED,2025-04-05 17:36:00
O000061429,RELEASED_TO_WMS,2025-04-05 22:57:00
O000061430,ORDER_RECEIVED,2025-04-05 03:55:00
O000061430,RELEASED_TO_WMS,2025-04-05 09:49:00
O000061431,ORDER_RECEIVED,2025-04-05 02:17:00
O000061431,RELEASED_TO_WMS,2025-04-05 06:28:00
O000061432,ORDER_RECEIVED,2025-04-05 09:53:00
O000061432,RELEASED_TO_WMS,2025-04-05 12:32:00
O000061433,ORDER_RECEIVED,2025-04-05 06:17:00
O000061433,RELEASED_TO_WMS,2025-04-05 06:42:00
O000061434,ORDER_RECEIVED,2025-04-05 14:04:00
O000061434,RELEASED_TO_WMS,2025-04-05 19:48:00
O000061435,ORDER_RECEIVED,2025-04-05 04:32:00
O000061435,RELEASED_TO_WMS,2025-04-05 06:55:00
O000061436,ORDER_RECEIVED,2025-04-05 08:38:00
O000061436,RELEASED_TO_WMS,2025-04-05 09:35:00
O000061437,ORDER_RECEIVED,2025-04-05 17:48:00
O000061437,RELEASED_TO_WMS,2025-04-05 19:30:00
O000061438,ORDER_RECEIVED,2025-04-05 08:22:00
O000061438,RELEASED_TO_WMS,2025-04-05 10:01:00
O000061439,ORDER_RECEIVED,2025-04-05 14:23:00
O000061439,RELEASED_TO_WMS,2025-04-05 15:54:00
O000061440,ORDER_RECEIVED,2025-04-05 08:08:00
O000061440,RELEASED_TO_WMS,2025-04-05 12:26:00
O000061441,ORDER_RECEIVED,2025-04-05 10:22:00
O000061441,RELEASED_TO_WMS,2025-04-05 11:07:00
O000061442,ORDER_RECEIVED,2025-04-05 01:53:00
O000061442,RELEASED_TO_WMS,2025-04-05 07:25:00
O000061443,ORDER_RECEIVED,2025-04-05 09:22:00
O000061443,RELEASED_TO_WMS,2025-04-05 12:25:00
O000061444,ORDER_RECEIVED,2025-04-05 01:24:00
O000061444,RELEASED_TO_WMS,2025-04-05 02:34:00
O000061445,ORDER_RECEIVED,2025-04-05 23:41:00
O000061445,RELEASED_TO_WMS,2025-04-06 01:26:00
O000061446,ORDER_RECEIVED,2025-04-05 03:34:00
O000061446,RELEASED_TO_WMS,2025-04-05 07:45:00
O000061447,ORDER_RECEIVED,2025-04-05 17:25:00
O000061447,RELEASED_TO_WMS,2025-04-05 22:19:00
O000061448,ORDER_RECEIVED,2025-04-05 22:31:00
O000061448,RELEASED_TO_WMS,2025-04-06 03:44:00
O000061449,ORDER_RECEIVED,2025-04-05 02:02:00
O000061449,RELEASED_TO_WMS,2025-04-05 05:54:00
O000061450,ORDER_RECEIVED,2025-04-05 10:30:00
O000061450,RELEASED_TO_WMS,2025-04-05 14:38:00
O000061451,ORDER_RECEIVED,2025-04-05 02:39:00
O000061451,RELEASED_TO_WMS,2025-04-05 03:15:00
O000061452,ORDER_RECEIVED,2025-04-05 02:24:00
O000061452,RELEASED_TO_WMS,2025-04-05 02:58:00
O000061453,ORDER_RECEIVED,2025-04-05 08:31:00
O000061453,RELEASED_TO_WMS,2025-04-05 09:16:00
O000061453,CANCELLED,2025-04-05 11:07:00
O000061454,ORDER_RECEIVED,2025-04-05 09:44:00
O000061454,RELEASED_TO_WMS,2025-04-05 14:37:00
O000061455,ORDER_RECEIVED,2025-04-05 06:30:00
O000061455,RELEASED_TO_WMS,2025-04-05 10:11:00
O000061456,ORDER_RECEIVED,2025-04-05 07:48:00
O000061456,CANCELLED,2025-04-05 08:39:00
O000061456,RELEASED_TO_WMS,2025-04-05 10:18:00
O000061457,ORDER_RECEIVED,2025-04-05 15:54:00
O000061457,RELEASED_TO_WMS,2025-04-05 18:57:00
O000061458,ORDER_RECEIVED,2025-04-05 21:08:00
O000061458,RELEASED_TO_WMS,2025-04-05 22:41:00
O000061459,ORDER_RECEIVED,2025-04-05 03:24:00
O000061459,RELEASED_TO_WMS,2025-04-05 03:55:00
O000061460,ORDER_RECEIVED,2025-04-05 00:14:00
O000061460,RELEASED_TO_WMS,2025-04-05 04:39:00
O000061461,ORDER_RECEIVED,2025-04-05 03:02:00
O000061461,RELEASED_TO_WMS,2025-04-05 07:31:00
O000061462,ORDER_RECEIVED,2025-04-05 03:06:00
O000061462,RELEASED_TO_WMS,2025-04-05 04:16:00
O000061463,ORDER_RECEIVED,2025-04-05 02:42:00
O000061463,RELEASED_TO_WMS,2025-04-05 06:55:00
O000061464,ORDER_RECEIVED,2025-04-05 06:30:00
O000061464,RELEASED_TO_WMS,2025-04-05 08:05:00
O000061465,ORDER_RECEIVED,2025-04-05 21:20:00
O000061465,RELEASED_TO_WMS,2025-04-06 00:12:00
O000061466,ORDER_RECEIVED,2025-04-05 08:53:00
O000061466,RELEASED_TO_WMS,2025-04-05 09:45:00
O000061467,ORDER_RECEIVED,2025-04-05 10:26:00
O000061467,RELEASED_TO_WMS,2025-04-05 14:20:00
O000061468,ORDER_RECEIVED,2025-04-05 19:51:00
O000061468,RELEASED_TO_WMS,2025-04-06 01:26:00
O000061469,ORDER_RECEIVED,2025-04-05 13:21:00
O000061469,RELEASED_TO_WMS,2025-04-05 17:27:00
O000061470,ORDER_RECEIVED,2025-04-05 00:10:00
O000061470,RELEASED_TO_WMS,2025-04-05 05:43:00
O000061471,ORDER_RECEIVED,2025-04-05 17:35:00
O000061471,RELEASED_TO_WMS,2025-04-05 22:12:00
O000061472,ORDER_RECEIVED,2025-04-05 07:18:00
O000061472,RELEASED_TO_WMS,2025-04-05 08:59:00
O000061473,ORDER_RECEIVED,2025-04-05 16:02:00
O000061473,RELEASED_TO_WMS,2025-04-05 20:35:00
O000061474,ORDER_RECEIVED,2025-04-05 23:25:00
O000061474,RELEASED_TO_WMS,2025-04-06 00:44:00
O000061475,ORDER_RECEIVED,2025-04-05 00:54:00
O000061475,RELEASED_TO_WMS,2025-04-05 03:22:00
O000061476,ORDER_RECEIVED,2025-04-05 02:24:00
O000061476,RELEASED_TO_WMS,2025-04-05 07:45:00
O000061477,ORDER_RECEIVED,2025-04-05 09:31:00
O000061477,RELEASED_TO_WMS,2025-04-05 11:30:00
O000061478,ORDER_RECEIVED,2025-04-05 08:42:00
O000061478,RELEASED_TO_WMS,2025-04-05 12:44:00
O000061479,ORDER_RECEIVED,2025-04-05 05:37:00
O000061479,RELEASED_TO_WMS,2025-04-05 09:17:00
O000061480,ORDER_RECEIVED,2025-04-05 01:04:00
O000061480,RELEASED_TO_WMS,2025-04-05 03:45:00
O000061481,ORDER_RECEIVED,2025-04-05 01:22:00
O000061481,CANCELLED,2025-04-05 02:36:00
O000061481,RELEASED_TO_WMS,2025-04-05 04:17:00
O000061482,ORDER_RECEIVED,2025-04-05 13:10:00
O000061482,RELEASED_TO_WMS,2025-04-05 17:16:00
O000061483,ORDER_RECEIVED,2025-04-05 17:56:00
O000061483,RELEASED_TO_WMS,2025-04-05 18:24:00
O000061484,ORDER_RECEIVED,2025-04-05 12:52:00
O000061484,RELEASED_TO_WMS,2025-04-05 16:29:00
O000061485,ORDER_RECEIVED,2025-04-05 14:05:00
O000061485,RELEASED_TO_WMS,2025-04-05 19:15:00
O000061486,ORDER_RECEIVED,2025-04-05 23:43:00
O000061486,RELEASED_TO_WMS,2025-04-06 02:46:00
O000061487,ORDER_RECEIVED,2025-04-05 13:47:00
O000061487,RELEASED_TO_WMS,2025-04-05 17:01:00
O000061488,ORDER_RECEIVED,2025-04-05 21:17:00
O000061488,RELEASED_TO_WMS,2025-04-06 01:27:00
O000061489,ORDER_RECEIVED,2025-04-05 04:53:00
O000061489,RELEASED_TO_WMS,2025-04-05 07:25:00
O000061490,ORDER_RECEIVED,2025-04-05 07:56:00
O000061490,RELEASED_TO_WMS,2025-04-05 09:43:00
O000061491,ORDER_RECEIVED,2025-04-05 21:07:00
O000061491,RELEASED_TO_WMS,2025-04-05 22:30:00
O000061492,ORDER_RECEIVED,2025-04-05 15:06:00
O000061492,RELEASED_TO_WMS,2025-04-05 16:36:00
O000061493,ORDER_RECEIVED,2025-04-05 17:21:00
O000061493,RELEASED_TO_WMS,2025-04-05 22:24:00
O000061494,ORDER_RECEIVED,2025-04-05 11:34:00
O000061494,RELEASED_TO_WMS,2025-04-05 15:14:00
O000061495,ORDER_RECEIVED,2025-04-05 08:57:00
O000061495,RELEASED_TO_WMS,2025-04-05 12:20:00
O000061496,ORDER_RECEIVED,2025-04-05 14:17:00
O000061496,RELEASED_TO_WMS,2025-04-05 15:43:00
O000061497,ORDER_RECEIVED,2025-04-05 12:19:00
O000061497,RELEASED_TO_WMS,2025-04-05 17:05:00
O000061497,RETURN_REQUESTED,2025-04-09 20:05:00
O000061498,ORDER_RECEIVED,2025-04-05 05:07:00
O000061498,RELEASED_TO_WMS,2025-04-05 09:59:00
O000061499,ORDER_RECEIVED,2025-04-05 20:29:00
O000061499,RELEASED_TO_WMS,2025-04-06 01:21:00
O000061500,ORDER_RECEIVED,2025-04-05 15:21:00
O000061500,RELEASED_TO_WMS,2025-04-05 17:45:00
O000061501,ORDER_RECEIVED,2025-04-05 04:41:00
O000061501,RELEASED_TO_WMS,2025-04-05 08:23:00
O000061502,ORDER_RECEIVED,2025-04-05 07:53:00
O000061502,RELEASED_TO_WMS,2025-04-05 08:54:00
O000061503,ORDER_RECEIVED,2025-04-05 13:54:00
O000061503,RELEASED_TO_WMS,2025-04-05 17:16:00
O000061504,ORDER_RECEIVED,2025-04-05 10:10:00
O000061504,RELEASED_TO_WMS,2025-04-05 11:46:00
O000061505,ORDER_RECEIVED,2025-04-05 03:38:00
O000061505,RELEASED_TO_WMS,2025-04-05 06:59:00
O000061505,RETURN_REQUESTED,2025-04-11 08:59:00
O000061506,ORDER_RECEIVED,2025-04-05 17:25:00
O000061506,RELEASED_TO_WMS,2025-04-05 23:20:00
O000061507,ORDER_RECEIVED,2025-04-05 20:22:00
O000061507,RELEASED_TO_WMS,2025-04-05 22:25:00
O000061508,ORDER_RECEIVED,2025-04-05 11:23:00
O000061508,RELEASED_TO_WMS,2025-04-05 15:40:00
O000061509,ORDER_RECEIVED,2025-04-05 04:12:00
O000061509,RELEASED_TO_WMS,2025-04-05 05:51:00
O000061510,ORDER_RECEIVED,2025-04-05 14:17:00
O000061510,RELEASED_TO_WMS,2025-04-05 18:06:00
O000061511,ORDER_RECEIVED,2025-04-05 10:47:00
O000061511,RELEASED_TO_WMS,2025-04-05 15:34:00
O000061512,ORDER_RECEIVED,2025-04-05 17:06:00
O000061512,RELEASED_TO_WMS,2025-04-05 17:52:00
O000061513,ORDER_RECEIVED,2025-04-05 16:53:00
O000061513,RELEASED_TO_WMS,2025-04-05 22:49:00
O000061514,ORDER_RECEIVED,2025-04-05 17:20:00
O000061514,RELEASED_TO_WMS,2025-04-05 19:50:00
O000061515,ORDER_RECEIVED,2025-04-05 13:54:00
O000061515,RELEASED_TO_WMS,2025-04-05 16:06:00
O000061516,ORDER_RECEIVED,2025-04-05 01:03:00
O000061516,RELEASED_TO_WMS,2025-04-05 06:06:00
O000061517,ORDER_RECEIVED,2025-04-05 10:59:00
O000061517,RELEASED_TO_WMS,2025-04-05 12:09:00
O000061518,ORDER_RECEIVED,2025-04-05 12:19:00
O000061518,RELEASED_TO_WMS,2025-04-05 16:43:00
O000061519,ORDER_RECEIVED,2025-04-05 15:22:00
O000061519,RELEASED_TO_WMS,2025-04-05 19:17:00
O000061520,ORDER_RECEIVED,2025-04-05 08:19:00
O000061520,RELEASED_TO_WMS,2025-04-05 10:09:00
O000061521,ORDER_RECEIVED,2025-04-05 12:49:00
O000061521,RELEASED_TO_WMS,2025-04-05 18:00:00
O000061522,ORDER_RECEIVED,2025-04-05 02:49:00
O000061522,RELEASED_TO_WMS,2025-04-05 06:17:00
O000061523,ORDER_RECEIVED,2025-04-05 23:47:00
O000061523,RELEASED_TO_WMS,2025-04-06 01:19:00
O000061524,ORDER_RECEIVED,2025-04-05 06:49:00
O000061524,RELEASED_TO_WMS,2025-04-05 12:23:00
O000061525,ORDER_RECEIVED,2025-04-05 10:45:00
O000061525,RELEASED_TO_WMS,2025-04-05 16:35:00
O000061526,ORDER_RECEIVED,2025-04-05 15:07:00
O000061526,RELEASED_TO_WMS,2025-04-05 17:36:00
O000061527,ORDER_RECEIVED,2025-04-05 16:00:00
O000061527,RELEASED_TO_WMS,2025-04-05 16:26:00
O000061528,ORDER_RECEIVED,2025-04-05 21:03:00
O000061528,RELEASED_TO_WMS,2025-04-05 22:42:00
O000061529,ORDER_RECEIVED,2025-04-05 06:29:00
O000061529,RELEASED_TO_WMS,2025-04-05 08:22:00
O000061530,ORDER_RECEIVED,2025-04-05 01:43:00
O000061530,RELEASED_TO_WMS,2025-04-05 02:35:00
O000061531,ORDER_RECEIVED,2025-04-05 11:39:00
O000061531,RELEASED_TO_WMS,2025-04-05 15:51:00
O000061532,ORDER_RECEIVED,2025-04-05 18:49:00
O000061532,RELEASED_TO_WMS,2025-04-05 23:48:00
O000061533,ORDER_RECEIVED,2025-04-05 20:19:00
O000061533,RELEASED_TO_WMS,2025-04-05 21:03:00
O000061533,RETURN_REQUESTED,2025-04-12 04:03:00
O000061534,ORDER_RECEIVED,2025-04-05 14:13:00
O000061534,RELEASED_TO_WMS,2025-04-05 18:53:00
O000061535,ORDER_RECEIVED,2025-04-05 05:24:00
O000061535,RELEASED_TO_WMS,2025-04-05 07:20:00
O000061536,ORDER_RECEIVED,2025-04-05 10:25:00
O000061536,RELEASED_TO_WMS,2025-04-05 13:21:00
O000061537,ORDER_RECEIVED,2025-04-05 21:17:00
O000061537,RELEASED_TO_WMS,2025-04-06 00:44:00
O000061538,ORDER_RECEIVED,2025-04-05 02:59:00
O000061538,RELEASED_TO_WMS,2025-04-05 05:59:00
O000061539,ORDER_RECEIVED,2025-04-05 22:31:00
O000061539,RELEASED_TO_WMS,2025-04-06 04:26:00
O000061540,ORDER_RECEIVED,2025-04-05 19:55:00
O000061540,RELEASED_TO_WMS,2025-04-06 01:11:00
O000061541,ORDER_RECEIVED,2025-04-05 16:39:00
O000061541,RELEASED_TO_WMS,2025-04-05 21:31:00
O000061542,ORDER_RECEIVED,2025-04-05 16:02:00
O000061542,RELEASED_TO_WMS,2025-04-05 21:12:00
O000061543,ORDER_RECEIVED,2025-04-05 01:23:00
O000061543,RELEASED_TO_WMS,2025-04-05 04:42:00
O000061544,ORDER_RECEIVED,2025-04-05 12:20:00
O000061544,RELEASED_TO_WMS,2025-04-05 13:34:00
O000061545,ORDER_RECEIVED,2025-04-05 08:01:00
O000061545,RELEASED_TO_WMS,2025-04-05 09:24:00
O000061546,ORDER_RECEIVED,2025-04-05 20:31:00
O000061546,RELEASED_TO_WMS,2025-04-06 02:19:00
O000061547,ORDER_RECEIVED,2025-04-05 13:34:00
O000061547,RELEASED_TO_WMS,2025-04-05 18:52:00
O000061548,ORDER_RECEIVED,2025-04-05 08:23:00
O000061548,RELEASED_TO_WMS,2025-04-05 09:19:00
O000061549,ORDER_RECEIVED,2025-04-05 08:14:00
O000061549,RELEASED_TO_WMS,2025-04-05 08:41:00
O000061550,ORDER_RECEIVED,2025-04-05 11:45:00
O000061550,RELEASED_TO_WMS,2025-04-05 13:20:00
O000061551,ORDER_RECEIVED,2025-04-05 00:59:00
O000061551,RELEASED_TO_WMS,2025-04-05 06:34:00
O000061552,ORDER_RECEIVED,2025-04-05 18:16:00
O000061552,RELEASED_TO_WMS,2025-04-05 19:05:00
O000061553,ORDER_RECEIVED,2025-04-05 21:56:00
O000061553,RELEASED_TO_WMS,2025-04-06 00:05:00
O000061554,ORDER_RECEIVED,2025-04-05 03:30:00
O000061554,RELEASED_TO_WMS,2025-04-05 04:09:00
O000061555,ORDER_RECEIVED,2025-04-05 20:12:00
O000061555,RELEASED_TO_WMS,2025-04-06 01:43:00
O000061556,ORDER_RECEIVED,2025-04-05 11:58:00
O000061556,RELEASED_TO_WMS,2025-04-05 16:33:00
O000061557,ORDER_RECEIVED,2025-04-05 02:13:00
O000061557,RELEASED_TO_WMS,2025-04-05 02:40:00
O000061558,ORDER_RECEIVED,2025-04-05 21:03:00
O000061558,RELEASED_TO_WMS,2025-04-06 01:44:00
O000061559,ORDER_RECEIVED,2025-04-05 07:59:00
O000061559,RELEASED_TO_WMS,2025-04-05 11:57:00
O000061560,ORDER_RECEIVED,2025-04-05 23:24:00
O000061560,RELEASED_TO_WMS,2025-04-06 04:54:00
O000061561,ORDER_RECEIVED,2025-04-05 15:03:00
O000061561,RELEASED_TO_WMS,2025-04-05 17:00:00
O000061562,ORDER_RECEIVED,2025-04-05 02:13:00
O000061562,RELEASED_TO_WMS,2025-04-05 06:39:00
O000061563,ORDER_RECEIVED,2025-04-05 11:25:00
O000061563,RELEASED_TO_WMS,2025-04-05 13:57:00
O000061564,ORDER_RECEIVED,2025-04-05 04:45:00
O000061564,RELEASED_TO_WMS,2025-04-05 06:17:00
O000061565,ORDER_RECEIVED,2025-04-05 13:35:00
O000061565,RELEASED_TO_WMS,2025-04-05 15:55:00
O000061566,ORDER_RECEIVED,2025-04-05 23:19:00
O000061566,RELEASED_TO_WMS,2025-04-06 04:34:00
O000061567,ORDER_RECEIVED,2025-04-05 17:23:00
O000061567,RELEASED_TO_WMS,2025-04-05 21:46:00
O000061568,ORDER_RECEIVED,2025-04-05 21:02:00
O000061568,RELEASED_TO_WMS,2025-04-05 21:31:00
O000061569,ORDER_RECEIVED,2025-04-05 22:11:00
O000061569,RELEASED_TO_WMS,2025-04-06 02:05:00
O000061570,ORDER_RECEIVED,2025-04-05 20:57:00
O000061570,RELEASED_TO_WMS,2025-04-06 00:06:00
O000061571,ORDER_RECEIVED,2025-04-05 05:42:00
O000061571,RELEASED_TO_WMS,2025-04-05 09:07:00
O000061572,ORDER_RECEIVED,2025-04-05 01:58:00
O000061572,RELEASED_TO_WMS,2025-04-05 07:33:00
O000061573,ORDER_RECEIVED,2025-04-05 14:36:00
O000061573,RELEASED_TO_WMS,2025-04-05 17:13:00
O000061574,ORDER_RECEIVED,2025-04-05 22:43:00
O000061574,RELEASED_TO_WMS,2025-04-06 02:09:00
O000061575,ORDER_RECEIVED,2025-04-05 15:09:00
O000061575,RELEASED_TO_WMS,2025-04-05 20:30:00
O000061576,ORDER_RECEIVED,2025-04-05 20:56:00
O000061576,RELEASED_TO_WMS,2025-04-06 02:54:00
O000061577,ORDER_RECEIVED,2025-04-05 05:29:00
O000061577,RELEASED_TO_WMS,2025-04-05 07:05:00
O000061578,ORDER_RECEIVED,2025-04-05 05:27:00
O000061578,RELEASED_TO_WMS,2025-04-05 07:48:00
O000061579,ORDER_RECEIVED,2025-04-05 13:15:00
O000061579,RELEASED_TO_WMS,2025-04-05 17:11:00
O000061579,RETURN_REQUESTED,2025-04-09 01:11:00
O000061580,ORDER_RECEIVED,2025-04-05 08:09:00
O000061580,RELEASED_TO_WMS,2025-04-05 14:06:00
O000061581,ORDER_RECEIVED,2025-04-05 01:01:00
O000061581,RELEASED_TO_WMS,2025-04-05 06:27:00
O000061582,ORDER_RECEIVED,2025-04-05 16:10:00
O000061582,RELEASED_TO_WMS,2025-04-05 17:11:00
O000061582,RETURN_REQUESTED,2025-04-07 01:11:00
O000061583,ORDER_RECEIVED,2025-04-05 20:13:00
O000061583,RELEASED_TO_WMS,2025-04-06 01:09:00
O000061584,ORDER_RECEIVED,2025-04-05 04:08:00
O000061584,RELEASED_TO_WMS,2025-04-05 04:59:00
O000061585,ORDER_RECEIVED,2025-04-05 23:59:00
O000061585,RELEASED_TO_WMS,2025-04-06 05:09:00
O000061585,RETURN_REQUESTED,2025-04-09 17:09:00
O000061586,ORDER_RECEIVED,2025-04-05 05:01:00
O000061586,RELEASED_TO_WMS,2025-04-05 11:00:00
O000061587,ORDER_RECEIVED,2025-04-05 05:06:00
O000061587,RELEASED_TO_WMS,2025-04-05 07:45:00
O000061588,ORDER_RECEIVED,2025-04-05 14:47:00
O000061588,RELEASED_TO_WMS,2025-04-05 17:37:00
O000061589,ORDER_RECEIVED,2025-04-05 21:57:00
O000061589,RELEASED_TO_WMS,2025-04-05 22:26:00
O000061590,ORDER_RECEIVED,2025-04-05 07:02:00
O000061590,RELEASED_TO_WMS,2025-04-05 11:12:00
O000061591,ORDER_RECEIVED,2025-04-05 02:27:00
O000061591,RELEASED_TO_WMS,2025-04-05 03:24:00
O000061592,ORDER_RECEIVED,2025-04-05 07:22:00
O000061592,RELEASED_TO_WMS,2025-04-05 12:55:00
O000061593,ORDER_RECEIVED,2025-04-05 09:47:00
O000061593,RELEASED_TO_WMS,2025-04-05 15:29:00
O000061594,ORDER_RECEIVED,2025-04-05 22:18:00
O000061594,RELEASED_TO_WMS,2025-04-06 04:14:00
O000061595,ORDER_RECEIVED,2025-04-05 03:20:00
O000061595,RELEASED_TO_WMS,2025-04-05 04:52:00
O000061596,ORDER_RECEIVED,2025-04-05 10:42:00
O000061596,CANCELLED,2025-04-05 12:39:00
O000061596,RELEASED_TO_WMS,2025-04-05 15:55:00
O000061597,ORDER_RECEIVED,2025-04-05 04:28:00
O000061597,RELEASED_TO_WMS,2025-04-05 10:10:00
O000061598,ORDER_RECEIVED,2025-04-05 10:57:00
O000061598,RELEASED_TO_WMS,2025-04-05 11:25:00
O000061599,ORDER_RECEIVED,2025-04-05 00:42:00
O000061599,RELEASED_TO_WMS,2025-04-05 01:56:00
O000061600,ORDER_RECEIVED,2025-04-05 02:14:00
O000061600,RELEASED_TO_WMS,2025-04-05 07:25:00
O000061601,ORDER_RECEIVED,2025-04-05 05:26:00
O000061601,RELEASED_TO_WMS,2025-04-05 09:54:00
O000061602,ORDER_RECEIVED,2025-04-05 04:45:00
O000061602,RELEASED_TO_WMS,2025-04-05 09:34:00
O000061603,ORDER_RECEIVED,2025-04-05 07:06:00
O000061603,RELEASED_TO_WMS,2025-04-05 07:44:00
O000061604,ORDER_RECEIVED,2025-04-05 06:31:00
O000061604,RELEASED_TO_WMS,2025-04-05 06:56:00
O000061605,ORDER_RECEIVED,2025-04-05 22:41:00
O000061605,RELEASED_TO_WMS,2025-04-06 00:03:00
O000061606,ORDER_RECEIVED,2025-04-05 13:42:00
O000061606,RELEASED_TO_WMS,2025-04-05 17:47:00
O000061607,ORDER_RECEIVED,2025-04-05 20:18:00
O000061607,RELEASED_TO_WMS,2025-04-06 01:01:00
O000061608,ORDER_RECEIVED,2025-04-05 17:24:00
O000061608,RELEASED_TO_WMS,2025-04-05 21:28:00
O000061609,ORDER_RECEIVED,2025-04-05 15:58:00
O000061609,RELEASED_TO_WMS,2025-04-05 20:16:00
O000061610,ORDER_RECEIVED,2025-04-05 05:57:00
O000061610,RELEASED_TO_WMS,2025-04-05 09:19:00
O000061611,ORDER_RECEIVED,2025-04-05 13:09:00
O000061611,RELEASED_TO_WMS,2025-04-05 16:02:00
O000061612,ORDER_RECEIVED,2025-04-05 17:19:00
O000061612,RELEASED_TO_WMS,2025-04-05 17:58:00
O000061613,ORDER_RECEIVED,2025-04-05 00:57:00
O000061613,RELEASED_TO_WMS,2025-04-05 04:25:00
O000061614,ORDER_RECEIVED,2025-04-05 15:54:00
O000061614,RELEASED_TO_WMS,2025-04-05 20:39:00
O000061615,ORDER_RECEIVED,2025-04-05 00:38:00
O000061615,RELEASED_TO_WMS,2025-04-05 05:09:00
O000061616,ORDER_RECEIVED,2025-04-05 12:49:00
O000061616,RELEASED_TO_WMS,2025-04-05 13:24:00
O000061617,ORDER_RECEIVED,2025-04-05 16:15:00
O000061617,RELEASED_TO_WMS,2025-04-05 21:49:00
O000061618,ORDER_RECEIVED,2025-04-05 01:22:00
O000061618,RELEASED_TO_WMS,2025-04-05 05:30:00
O000061619,ORDER_RECEIVED,2025-04-05 10:34:00
O000061619,RELEASED_TO_WMS,2025-04-05 16:21:00
O000061620,ORDER_RECEIVED,2025-04-05 07:30:00
O000061620,RELEASED_TO_WMS,2025-04-05 11:36:00
O000061621,ORDER_RECEIVED,2025-04-05 15:31:00
O000061621,RELEASED_TO_WMS,2025-04-05 18:31:00
O000061622,ORDER_RECEIVED,2025-04-05 14:27:00
O000061622,RELEASED_TO_WMS,2025-04-05 16:01:00
O000061623,ORDER_RECEIVED,2025-04-05 10:23:00
O000061623,RELEASED_TO_WMS,2025-04-05 14:42:00
O000061624,ORDER_RECEIVED,2025-04-05 05:01:00
O000061624,RELEASED_TO_WMS,2025-04-05 10:58:00
O000061625,ORDER_RECEIVED,2025-04-05 07:22:00
O000061625,RELEASED_TO_WMS,2025-04-05 12:25:00
O000061626,ORDER_RECEIVED,2025-04-05 06:16:00
O000061626,RELEASED_TO_WMS,2025-04-05 09:57:00
O000061627,ORDER_RECEIVED,2025-04-05 01:49:00
O000061627,RELEASED_TO_WMS,2025-04-05 05:41:00
O000061628,ORDER_RECEIVED,2025-04-05 23:56:00
O000061628,RELEASED_TO_WMS,2025-04-06 01:56:00
O000061629,ORDER_RECEIVED,2025-04-05 05:24:00
O000061629,RELEASED_TO_WMS,2025-04-05 10:34:00
O000061630,ORDER_RECEIVED,2025-04-05 07:35:00
O000061630,RELEASED_TO_WMS,2025-04-05 10:16:00
O000061631,ORDER_RECEIVED,2025-04-05 22:17:00
O000061631,RELEASED_TO_WMS,2025-04-06 02:08:00
O000061632,ORDER_RECEIVED,2025-04-05 21:15:00
O000061632,RELEASED_TO_WMS,2025-04-06 02:23:00
O000061633,ORDER_RECEIVED,2025-04-05 05:09:00
O000061633,RELEASED_TO_WMS,2025-04-05 07:44:00
O000061634,ORDER_RECEIVED,2025-04-05 04:02:00
O000061634,RELEASED_TO_WMS,2025-04-05 08:44:00
O000061635,ORDER_RECEIVED,2025-04-05 09:57:00
O000061635,RELEASED_TO_WMS,2025-04-05 10:23:00
O000061636,ORDER_RECEIVED,2025-04-05 13:14:00
O000061636,RELEASED_TO_WMS,2025-04-05 19:08:00
O000061637,ORDER_RECEIVED,2025-04-05 05:59:00
O000061637,RELEASED_TO_WMS,2025-04-05 08:28:00
O000061638,ORDER_RECEIVED,2025-04-05 21:17:00
O000061638,RELEASED_TO_WMS,2025-04-05 23:33:00
O000061639,ORDER_RECEIVED,2025-04-05 09:42:00
O000061639,RELEASED_TO_WMS,2025-04-05 12:35:00
O000061640,ORDER_RECEIVED,2025-04-05 00:45:00
O000061640,RELEASED_TO_WMS,2025-04-05 04:16:00
O000061641,ORDER_RECEIVED,2025-04-05 20:57:00
O000061641,RELEASED_TO_WMS,2025-04-06 00:23:00
O000061642,ORDER_RECEIVED,2025-04-05 03:30:00
O000061642,RELEASED_TO_WMS,2025-04-05 04:06:00
O000061643,ORDER_RECEIVED,2025-04-05 02:41:00
O000061643,RELEASED_TO_WMS,2025-04-05 06:18:00
O000061644,ORDER_RECEIVED,2025-04-05 01:40:00
O000061644,RELEASED_TO_WMS,2025-04-05 07:15:00
O000061645,ORDER_RECEIVED,2025-04-05 08:36:00
O000061645,RELEASED_TO_WMS,2025-04-05 10:28:00
O000061646,ORDER_RECEIVED,2025-04-05 03:40:00
O000061646,RELEASED_TO_WMS,2025-04-05 06:44:00
O000061647,ORDER_RECEIVED,2025-04-05 05:46:00
O000061647,RELEASED_TO_WMS,2025-04-05 09:58:00
O000061648,ORDER_RECEIVED,2025-04-05 02:46:00
O000061648,RELEASED_TO_WMS,2025-04-05 08:20:00
O000061649,ORDER_RECEIVED,2025-04-05 20:22:00
O000061649,RELEASED_TO_WMS,2025-04-05 23:58:00
O000061650,ORDER_RECEIVED,2025-04-05 07:28:00
