order_id,order_date,region_id,category_id,qty,promised_hours
O000072343,2025-04-21,4,1,2,12
O000072344,2025-04-21,4,1,2,24
O000072345,2025-04-21,4,1,4,12
O000072346,2025-04-21,4,1,1,24
O000072347,2025-04-21,4,1,1,24
O000072348,2025-04-21,4,1,1,12
O000072349,2025-04-21,4,1,3,36
O000072350,2025-04-21,4,1,1,24
O000072351,2025-04-21,4,1,5,12
O000072352,2025-04-21,4,1,1,24
O000072353,2025-04-21,4,1,1,24
O000072354,2025-04-21,4,1,2,12
O000072355,2025-04-21,4,1,2,24
O000072356,2025-04-21,4,1,4,24
O000072357,2025-04-21,4,1,3,24
O000072358,2025-04-21,4,1,2,12
O000072359,2025-04-21,4,1,3,24
O000072360,2025-04-21,4,2,3,24
O000072361,2025-04-21,4,2,1,24
O000072362,2025-04-21,4,2,3,24
O000072363,2025-04-21,4,2,2,12
O000072364,2025-04-21,4,2,3,24
O000072365,2025-04-21,4,2,2,36
O000072366,2025-04-21,4,2,1,24
O000072367,2025-04-21,4,2,1,24
O000072368,2025-04-21,4,2,2,12
O000072369,2025-04-21,4,2,1,24
O000072370,2025-04-21,4,2,3,24
O000072371,2025-04-21,4,2,1,12
O000072372,2025-04-21,4,2,2,24
O000072373,2025-04-21,4,2,1,12
O000072374,2025-04-21,4,3,3,12
O000072375,2025-04-21,4,3,2,24
O000072376,2025-04-21,4,3,4,24
O000072377,2025-04-21,4,3,1,24
O000072378,2025-04-21,4,3,7,24
O000072379,2025-04-21,4,3,1,12
O000072380,2025-04-21,4,3,1,24
O000072381,2025-04-21,4,3,3,24
O000072382,2025-04-21,4,3,1,24
O000072383,2025-04-21,4,3,3,24
O000072384,2025-04-21,4,3,2,36
O000072385,2025-04-21,4,3,3,24
O000072386,2025-04-21,4,3,4,12
O000072387,2025-04-21,4,3,1,12
O000072388,2025-04-21,4,3,3,24
O000072389,2025-04-21,4,3,1,24
O000072390,2025-04-21,4,3,3,24
O000072391,2025-04-21,4,4,1,24
O000072392,2025-04-21,4,4,4,24
O000072393,2025-04-21,4,4,4,24
O000072394,2025-04-21,4,4,2,12
O000072395,2025-04-21,4,4,1,24
O000072396,2025-04-21,4,4,2,24
O000072397,2025-04-21,4,5,1,24
O000072398,2025-04-21,4,5,4,12
O000072399,2025-04-21,4,5,2,24
O000072400,2025-04-21,4,5,4,24
O000072401,2025-04-21,4,5,3,12
O000072402,2025-04-21,5,1,6,36
O000072403,2025-04-21,5,1,1,36
O000072404,2025-04-21,5,1,2,24
O000072405,2025-04-21,5,1,1,24
O000072406,2025-04-21,5,1,4,12
O000072407,2025-04-21,5,1,3,24
O000072408,2025-04-21,5,1,1,24
O000072409,2025-04-21,5,1,4,24
O000072410,2025-04-21,5,1,3,24
O000072411,2025-04-21,5,1,2,24
O000072412,2025-04-21,5,1,1,12
O000072413,2025-04-21,5,1,2,24
O000072414,2025-04-21,5,1,3,24
O000072415,2025-04-21,5,1,3,24
O000072416,2025-04-21,5,1,4,24
O000072417,2025-04-21,5,2,5,24
O000072418,2025-04-21,5,2,1,24
O000072419,2025-04-21,5,2,3,24
O000072420,2025-04-21,5,2,3,24
O000072421,2025-04-21,5,2,3,24
O000072422,2025-04-21,5,2,1,24
O000072423,2025-04-21,5,2,1,12
O000072424,2025-04-21,5,2,2,36
O000072425,2025-04-21,5,2,1,24
O000072426,2025-04-21,5,2,4,24
O000072427,2025-04-21,5,2,4,24
O000072428,2025-04-21,5,2,1,24
O000072429,2025-04-21,5,2,3,24
O000072430,2025-04-21,5,3,1,24
O000072431,2025-04-21,5,3,3,12
O000072432,2025-04-21,5,3,1,12
O000072433,2025-04-21,5,3,1,12
O000072434,2025-04-21,5,3,1,24
O000072435,2025-04-21,5,3,3,12
O000072436,2025-04-21,5,3,1,24
O000072437,2025-04-21,5,3,4,12
O000072438,2025-04-21,5,3,1,12
O000072439,2025-04-21,5,3,1,12
O000072440,2025-04-21,5,3,4,24
O000072441,2025-04-21,5,3,5,24
O000072442,2025-04-21,5,3,1,24
O000072443,2025-04-21,5,3,1,24
O000072444,2025-04-21,5,4,2,24
O000072445,2025-04-21,5,4,3,24
O000072446,2025-04-21,5,4,3,24
O000072447,2025-04-21,5,4,1,24
O000072448,2025-04-21,5,4,2,36
O000072449,2025-04-21,5,4,1,12
O000072450,2025-04-21,5,5,2,36
O000072451,2025-04-21,5,5,4,24
O000072452,2025-04-21,5,5,3,24
O000072453,2025-04-21,5,5,1,12
O000072454,2025-04-21,6,1,1,24
O000072455,2025-04-21,6,1,1,24
O000072456,2025-04-21,6,1,4,24
O000072457,2025-04-21,6,1,3,24
O000072458,2025-04-21,6,1,1,12
O000072459,2025-04-21,6,1,2,36
O000072460,2025-04-21,6,1,1,12
O000072461,2025-04-21,6,1,1,12
O000072462,2025-04-21,6,1,2,36
O000072463,2025-04-21,6,1,2,12
O000072464,2025-04-21,6,2,3,24
O000072465,2025-04-21,6,2,1,12
O000072466,2025-04-21,6,2,1,24
O000072467,2025-04-21,6,2,2,12
O000072468,2025-04-21,6,2,5,24
O000072469,2025-04-21,6,2,3,12
O000072470,2025-04-21,6,2,1,24
O000072471,2025-04-21,6,3,4,36
O000072472,2025-04-21,6,3,1,36
O000072473,2025-04-21,6,3,3,24
O000072474,2025-04-21,6,3,2,24
O000072475,2025-04-21,6,3,1,24
O000072476,2025-04-21,6,3,4,24
O000072477,2025-04-21,6,3,1,36
O000072478,2025-04-21,6,3,1,12
O000072479,2025-04-21,6,4,4,24
O000072480,2025-04-21,6,4,1,24
O000072481,2025-04-21,6,4,1,12
O000072482,2025-04-21,6,5,4,24
O000072483,2025-04-21,6,5,1,24
O000072484,2025-04-21,6,5,1,24
O000072485,2025-04-21,7,1,1,36
O000072486,2025-04-21,7,1,2,24
O000072487,2025-04-21,7,1,1,24
O000072488,2025-04-21,7,1,1,24
O000072489,2025-04-21,7,1,3,24
O000072490,2025-04-21,7,1,1,24
O000072491,2025-04-21,7,1,1,24
O000072492,2025-04-21,7,1,3,24
O000072493,2025-04-21,7,1,1,24
O000072494,2025-04-21,7,1,1,24
O000072495,2025-04-21,7,2,3,24
O000072496,2025-04-21,7,2,2,24
O000072497,2025-04-21,7,2,2,24
O000072498,2025-04-21,7,2,3,24
O000072499,2025-04-21,7,2,2,12
O000072500,2025-04-21,7,2,1,12
O000072501,2025-04-21,7,2,1,24
O000072502,2025-04-21,7,2,2,24
O000072503,2025-04-21,7,3,3,24
O000072504,2025-04-21,7,3,1,36
O000072505,2025-04-21,7,3,3,12
O000072506,2025-04-21,7,3,3,36
O000072507,2025-04-21,7,3,3,24
O000072508,2025-04-21,7,3,2,24
O000072509,2025-04-21,7,3,1,24
O000072510,2025-04-21,7,3,4,24
O000072511,2025-04-21,7,3,4,36
O000072512,2025-04-21,7,3,4,12
O000072513,2025-04-21,7,3,3,24
O000072514,2025-04-21,7,4,2,24
O000072515,2025-04-21,7,4,1,24
O000072516,2025-04-21,7,4,1,24
O000072517,2025-04-21,7,5,1,24
O000072518,2025-04-21,7,5,1,24
O000072519,2025-04-21,8,1,4,24
O000072520,2025-04-21,8,1,1,24
O000072521,2025-04-21,8,1,1,12
O000072522,2025-04-21,8,1,1,12
O000072523,2025-04-21,8,1,1,12
O000072524,2025-04-21,8,2,7,12
O000072525,2025-04-21,8,2,3,24
O000072526,2025-04-21,8,2,1,24
O000072527,2025-04-21,8,2,3,12
O000072528,2025-04-21,8,3,1,12
O000072529,2025-04-21,8,3,1,24
O000072530,2025-04-21,8,3,4,24
O000072531,2025-04-21,8,3,2,36
O000072532,2025-04-21,8,4,1,24
O000072533,2025-04-21,8,5,3,12
O000072534,2025-04-21,9,1,1,12
O000072535,2025-04-21,9,1,3,24
O000072536,2025-04-21,9,1,1,24
O000072537,2025-04-21,9,1,2,24
O000072538,2025-04-21,9,1,1,24
O000072539,2025-04-21,9,1,4,24
O000072540,2025-04-21,9,1,1,12
O000072541,2025-04-21,9,1,4,24
O000072542,2025-04-21,9,1,2,36
O000072543,2025-04-21,9,1,1,24
O000072544,2025-04-21,9,1,5,24
O000072545,2025-04-21,9,1,2,12
O000072546,2025-04-21,9,1,3,24
O000072547,2025-04-21,9,1,4,24
O000072548,2025-04-21,9,2,2,24
O000072549,2025-04-21,9,2,2,24
O000072550,2025-04-21,9,2,1,24
O000072551,2025-04-21,9,2,2,12
O000072552,2025-04-21,9,2,5,24
O000072553,2025-04-21,9,2,4,24
O000072554,2025-04-21,9,2,1,24
O000072555,2025-04-21,9,2,2,12
O000072556,2025-04-21,9,2,1,24
O000072557,2025-04-21,9,2,2,24
O000072558,2025-04-21,9,3,1,24
O000072559,2025-04-21,9,3,5,24
O000072560,2025-04-21,9,3,2,36
O000072561,2025-04-21,9,3,2,12
O000072562,2025-04-21,9,3,3,24
O000072563,2025-04-21,9,3,1,24
O000072564,2025-04-21,9,3,2,12
O000072565,2025-04-21,9,3,2,24
O000072566,2025-04-21,9,3,1,24
O000072567,2025-04-21,9,3,3,12
O000072568,2025-04-21,9,3,3,24
O000072569,2025-04-21,9,4,4,24
O000072570,2025-04-21,9,4,3,24
O000072571,2025-04-21,9,4,2,12
O000072572,2025-04-21,9,4,3,24
O000072573,2025-04-21,9,4,3,24
O000072574,2025-04-21,9,5,1,24
O000072575,2025-04-21,9,5,3,12
O000072576,2025-04-21,9,5,3,12
O000072577,2025-04-21,10,1,1,24
O000072578,2025-04-21,10,1,1,12
O000072579,2025-04-21,10,1,3,24
O000072580,2025-04-21,10,1,1,36
O000072581,2025-04-21,10,1,4,24
O000072582,2025-04-21,10,1,7,24
O000072583,2025-04-21,10,2,2,12
O000072584,2025-04-21,10,2,3,12
O000072585,2025-04-21,10,2,1,12
O000072586,2025-04-21,10,2,4,12
O000072587,2025-04-21,10,2,2,12
O000072588,2025-04-21,10,3,1,24
O000072589,2025-04-21,10,3,1,24
O000072590,2025-04-21,10,3,1,24
O000072591,2025-04-21,10,3,1,24
O000072592,2025-04-21,10,3,1,12
O000072593,2025-04-21,10,3,1,12
O000072594,2025-04-21,10,4,1,36
O000072595,2025-04-21,10,4,3,24
O000072596,2025-04-21,10,5,2,12
O000072597,2025-04-21,11,1,1,24
O000072598,2025-04-21,11,1,1,24
O000072599,2025-04-21,11,1,3,24
O000072600,2025-04-21,11,1,3,12
O000072601,2025-04-21,11,1,1,24
O000072602,2025-04-21,11,1,5,24
O000072603,2025-04-21,11,1,3,24
O000072604,2025-04-21,11,1,2,24
O000072605,2025-04-21,11,2,1,12
O000072606,2025-04-21,11,2,1,12
O000072607,2025-04-21,11,2,1,12
O000072608,2025-04-21,11,2,1,12
O000072609,2025-04-21,11,2,2,24
O000072610,2025-04-21,11,2,1,24
O000072611,2025-04-21,11,2,1,24
O000072612,2025-04-21,11,3,1,12
O000072613,2025-04-21,11,3,3,24
O000072614,2025-04-21,11,3,3,24
O000072615,2025-04-21,11,3,2,12
O000072616,2025-04-21,11,3,2,24
O000072617,2025-04-21,11,3,4,24
O000072618,2025-04-21,11,3,1,24
O000072619,2025-04-21,11,3,1,12
O000072620,2025-04-21,11,4,1,24
O000072621,2025-04-21,11,4,1,36
O000072622,2025-04-21,11,4,1,24
O000072623,2025-04-21,11,5,5,24
O000072624,2025-04-21,11,5,4,24
O000072625,2025-04-21,12,1,1,24
O000072626,2025-04-21,12,1,1,12
O000072627,2025-04-21,12,1,2,12
O000072628,2025-04-21,12,1,1,36
O000072629,2025-04-21,12,1,4,12
O000072630,2025-04-21,12,1,1,12
O000072631,2025-04-21,12,1,2,24
O000072632,2025-04-21,12,1,3,24
O000072633,2025-04-21,12,1,1,24
O000072634,2025-04-21,12,1,2,24
O000072635,2025-04-21,12,2,2,24
O000072636,2025-04-21,12,2,2,12
O000072637,2025-04-21,12,2,3,24
O000072638,2025-04-21,12,2,2,24
O000072639,2025-04-21,12,2,1,12
O000072640,2025-04-21,12,2,3,24
O000072641,2025-04-21,12,2,1,12
O000072642,2025-04-21,12,2,1,12
O000072643,2025-04-21,12,3,4,36
O000072644,2025-04-21,12,3,1,36
O000072645,2025-04-21,12,3,2,24
O000072646,2025-04-21,12,3,1,36
O000072647,2025-04-21,12,3,1,24
O000072648,2025-04-21,12,3,6,12
O000072649,2025-04-21,12,3,2,24
O000072650,2025-04-21,12,3,2,24
O000072651,2025-04-21,12,3,1,24
O000072652,2025-04-21,12,3,3,24
O000072653,2025-04-21,12,4,3,24
O000072654,2025-04-21,12,4,3,24
O000072655,2025-04-21,12,4,1,12
O000072656,2025-04-21,12,5,1,24
O000072657,2025-04-21,12,5,1,36
O000072658,2025-04-21,12,5,1,12
O000072659,2025-04-21,13,1,3,12
O000072660,2025-04-21,13,1,1,24
O000072661,2025-04-21,13,1,1,12
O000072662,2025-04-21,13,1,3,36
O000072663,2025-04-21,13,1,1,24
O000072664,2025-04-21,13,1,2,24
O000072665,2025-04-21,13,1,1,24
O000072666,2025-04-21,13,1,1,24
O000072667,2025-04-21,13,1,4,12
O000072668,2025-04-21,13,1,2,24
O000072669,2025-04-21,13,1,2,24
O000072670,2025-04-21,13,1,1,24
O000072671,2025-04-21,13,1,3,24
O000072672,2025-04-21,13,2,1,12
O000072673,2025-04-21,13,2,2,12
O000072674,2025-04-21,13,2,3,12
O000072675,2025-04-21,13,2,2,24
O000072676,2025-04-21,13,2,5,12
O000072677,2025-04-21,13,2,1,24
O000072678,2025-04-21,13,2,3,36
O000072679,2025-04-21,13,2,3,24
O000072680,2025-04-21,13,2,1,24
O000072681,2025-04-21,13,3,2,24
O000072682,2025-04-21,13,3,2,12
O000072683,2025-04-21,13,3,2,24
O000072684,2025-04-21,13,3,2,24
O000072685,2025-04-21,13,3,7,24
O000072686,2025-04-21,13,3,1,12
O000072687,2025-04-21,13,3,3,24
O000072688,2025-04-21,13,3,5,24
O000072689,2025-04-21,13,3,1,12
O000072690,2025-04-21,13,3,6,12
O000072691,2025-04-21,13,3,3,24
O000072692,2025-04-21,13,4,2,12
O000072693,2025-04-21,13,4,4,24
O000072694,2025-04-21,13,4,4,36
O000072695,2025-04-21,13,4,1,24
O000072696,2025-04-21,13,5,3,24
O000072697,2025-04-21,13,5,1,24
O000072698,2025-04-21,13,5,2,24
O000072699,2025-04-21,13,5,1,24
O000072700,2025-04-21,14,1,2,24
O000072701,2025-04-21,14,1,4,24
O000072702,2025-04-21,14,1,1,12
O000072703,2025-04-21,14,1,1,12
O000072704,2025-04-21,14,1,1,12
O000072705,2025-04-21,14,1,1,36
O000072706,2025-04-21,14,1,2,12
O000072707,2025-04-21,14,1,1,36
O000072708,2025-04-21,14,2,4,12
O000072709,2025-04-21,14,2,2,24
O000072710,2025-04-21,14,2,1,12
O000072711,2025-04-21,14,2,5,12
O000072712,2025-04-21,14,2,1,12
O000072713,2025-04-21,14,2,1,12
O000072714,2025-04-21,14,3,2,24
O000072715,2025-04-21,14,3,2,24
O000072716,2025-04-21,14,3,2,24
O000072717,2025-04-21,14,3,1,36
O000072718,2025-04-21,14,3,4,36
O000072719,2025-04-21,14,3,2,24
O000072720,2025-04-21,14,3,1,24
O000072721,2025-04-21,14,3,1,12
O000072722,2025-04-21,14,4,3,24
O000072723,2025-04-21,14,4,4,24
O000072724,2025-04-21,14,4,3,24
O000072725,2025-04-21,14,5,1,36
O000072726,2025-04-21,14,5,1,24
O000072727,2025-04-21,15,1,2,24
O000072728,2025-04-21,15,1,1,24
O000072729,2025-04-21,15,1,3,24
O000072730,2025-04-21,15,1,3,24
O000072731,2025-04-21,15,1,2,12
O000072732,2025-04-21,15,1,1,12
O000072733,2025-04-21,15,1,3,12
O000072734,2025-04-21,15,1,1,24
O000072735,2025-04-21,15,1,1,24
O000072736,2025-04-21,15,1,2,24
O000072737,2025-04-21,15,1,5,24
O000072738,2025-04-21,15,1,1,24
O000072739,2025-04-21,15,1,3,24
O000072740,2025-04-21,15,1,1,36
O000072741,2025-04-21,15,2,1,24
O000072742,2025-04-21,15,2,1,12
O000072743,2025-04-21,15,2,1,24
O000072744,2025-04-21,15,2,1,24
O000072745,2025-04-21,15,2,3,24
O000072746,2025-04-21,15,2,1,24
O000072747,2025-04-21,15,2,2,12
O000072748,2025-04-21,15,2,1,36
O000072749,2025-04-21,15,2,3,36
O000072750,2025-04-21,15,2,1,24
O000072751,2025-04-21,15,2,2,24
O000072752,2025-04-21,15,3,3,24
O000072753,2025-04-21,15,3,2,24
O000072754,2025-04-21,15,3,2,24
O000072755,2025-04-21,15,3,4,24
O000072756,2025-04-21,15,3,1,24
O000072757,2025-04-21,15,3,2,24
O000072758,2025-04-21,15,3,1,24
O000072759,2025-04-21,15,3,1,24
O000072760,2025-04-21,15,3,5,36
O000072761,2025-04-21,15,3,2,24
O000072762,2025-04-21,15,3,1,36
O000072763,2025-04-21,15,3,2,12
O000072764,2025-04-21,15,4,2,24
O000072765,2025-04-21,15,4,1,24
O000072766,2025-04-21,15,4,5,24
O000072767,2025-04-21,15,4,2,24
O000072768,2025-04-21,15,4,2,24
O000072769,2025-04-21,15,5,2,24
O000072770,2025-04-21,15,5,3,24
O000072771,2025-04-21,15,5,1,24
O000072772,2025-04-21,15,5,2,12
O000072773,2025-04-21,16,1,7,12
O000072774,2025-04-21,16,1,3,24
O000072775,2025-04-21,16,1,1,24
O000072776,2025-04-21,16,1,2,24
O000072777,2025-04-21,16,1,2,24
O000072778,2025-04-21,16,1,1,24
O000072779,2025-04-21,16,1,1,36
O000072780,2025-04-21,16,1,4,24
O000072781,2025-04-21,16,2,2,24
O000072782,2025-04-21,16,2,3,24
O000072783,2025-04-21,16,2,2,12
O000072784,2025-04-21,16,2,1,24
O000072785,2025-04-21,16,2,3,12
O000072786,2025-04-21,16,2,1,24
O000072787,2025-04-21,16,2,1,36
O000072788,2025-04-21,16,3,2,24
O000072789,2025-04-21,16,3,8,24
O000072790,2025-04-21,16,3,1,24
O000072791,2025-04-21,16,3,1,12
O000072792,2025-04-21,16,3,4,12
O000072793,2025-04-21,16,3,1,24
O000072794,2025-04-21,16,3,3,24
O000072795,2025-04-21,16,3,2,24
O000072796,2025-04-21,16,4,3,12
O000072797,2025-04-21,16,4,2,24
O000072798,2025-04-21,16,4,7,24
O000072799,2025-04-21,16,5,1,12
O000072800,2025-04-21,16,5,1,36
O000072801,2025-04-21,17,1,3,24
O000072802,2025-04-21,17,1,3,12
O000072803,2025-04-21,17,1,1,12
O000072804,2025-04-21,17,1,4,24
O000072805,2025-04-21,17,1,4,24
O000072806,2025-04-21,17,1,2,12
O000072807,2025-04-21,17,1,2,24
O000072808,2025-04-21,17,1,1,36
O000072809,2025-04-21,17,1,3,24
O000072810,2025-04-21,17,1,5,12
O000072811,2025-04-21,17,1,1,24
O000072812,2025-04-21,17,2,2,12
O000072813,2025-04-21,17,2,2,24
O000072814,2025-04-21,17,2,1,36
O000072815,2025-04-21,17,2,1,24
O000072816,2025-04-21,17,2,1,24
O000072817,2025-04-21,17,2,5,12
O000072818,2025-04-21,17,2,5,12
O000072819,2025-04-21,17,2,2,24
O000072820,2025-04-21,17,3,1,24
O000072821,2025-04-21,17,3,2,36
O000072822,2025-04-21,17,3,3,24
O000072823,2025-04-21,17,3,4,24
O000072824,2025-04-21,17,3,2,24
O000072825,2025-04-21,17,3,1,24
O000072826,2025-04-21,17,3,2,24
O000072827,2025-04-21,17,3,3,24
O000072828,2025-04-21,17,3,1,24
O000072829,2025-04-21,17,3,3,24
O000072830,2025-04-21,17,4,4,24
O000072831,2025-04-21,17,4,1,36
O000072832,2025-04-21,17,4,2,36
O000072833,2025-04-21,17,4,2,24
O000072834,2025-04-21,17,5,3,24
O000072835,2025-04-21,17,5,2,24
O000072836,2025-04-21,17,5,4,24
O000072837,2025-04-21,17,5,3,24
O000072838,2025-04-21,18,1,1,24
O000072839,2025-04-21,18,1,1,24
O000072840,2025-04-21,18,1,1,12
O000072841,2025-04-21,18,1,1,24
O000072842,2025-04-21,18,1,1,24
O000072843,2025-04-21,18,1,3,12
O000072844,2025-04-21,18,1,3,24
O000072845,2025-04-21,18,1,1,24
O000072846,2025-04-21,18,1,3,24
O000072847,2025-04-21,18,1,2,12
O000072848,2025-04-21,18,1,2,12
O000072849,2025-04-21,18,1,2,24
O000072850,2025-04-21,18,1,2,24
O000072851,2025-04-21,18,1,1,24
O000072852,2025-04-21,18,1,1,24
O000072853,2025-04-21,18,1,4,12
O000072854,2025-04-21,18,1,1,12
O000072855,2025-04-21,18,1,1,24
O000072856,2025-04-21,18,1,1,24
O000072857,2025-04-21,18,1,2,24
O000072858,2025-04-21,18,1,3,24
O000072859,2025-04-21,18,1,3,24
O000072860,2025-04-21,18,1,2,12
O000072861,2025-04-21,18,1,4,24
O000072862,2025-04-21,18,1,2,24
O000072863,2025-04-21,18,2,3,24
O000072864,2025-04-21,18,2,1,12
O000072865,2025-04-21,18,2,1,12
O000072866,2025-04-21,18,2,1,24
O000072867,2025-04-21,18,2,3,24
O000072868,2025-04-21,18,2,2,24
O000072869,2025-04-21,18,2,1,24
O000072870,2025-04-21,18,2,4,12
O000072871,2025-04-21,18,2,1,24
O000072872,2025-04-21,18,2,1,24
O000072873,2025-04-21,18,2,7,24
O000072874,2025-04-21,18,2,1,12
O000072875,2025-04-21,18,2,1,24
O000072876,2025-04-21,18,2,2,24
O000072877,2025-04-21,18,2,2,24
O000072878,2025-04-21,18,2,4,24
O000072879,2025-04-21,18,2,1,24
O000072880,2025-04-21,18,2,1,12
O000072881,2025-04-21,18,2,4,24
O000072882,2025-04-21,18,2,1,24
O000072883,2025-04-21,18,3,4,12
O000072884,2025-04-21,18,3,2,24
O000072885,2025-04-21,18,3,3,24
O000072886,2025-04-21,18,3,1,24
O000072887,2025-04-21,18,3,3,36
O000072888,2025-04-21,18,3,2,24
O000072889,2025-04-21,18,3,1,24
O000072890,2025-04-21,18,3,3,24
O000072891,2025-04-21,18,3,5,24
O000072892,2025-04-21,18,3,3,12
O000072893,2025-04-21,18,3,1,24
O000072894,2025-04-21,18,3,2,24
O000072895,2025-04-21,18,3,1,24
O000072896,2025-04-21,18,3,2,36
O000072897,2025-04-21,18,3,4,24
O000072898,2025-04-21,18,3,3,12
O000072899,2025-04-21,18,3,1,24
O000072900,2025-04-21,18,3,1,24
O000072901,2025-04-21,18,3,1,24
O000072902,2025-04-21,18,3,4,24
O000072903,2025-04-21,18,3,2,12
O000072904,2025-04-21,18,3,4,24
O000072905,2025-04-21,18,4,1,24
O000072906,2025-04-21,18,4,2,24
O000072907,2025-04-21,18,4,3,24
O000072908,2025-04-21,18,4,2,24
O000072909,2025-04-21,18,4,2,24
O000072910,2025-04-21,18,4,3,24
O000072911,2025-04-21,18,4,1,24
O000072912,2025-04-21,18,4,4,24
O000072913,2025-04-21,18,5,1,24
O000072914,2025-04-21,18,5,1,24
O000072915,2025-04-21,18,5,4,12
O000072916,2025-04-21,18,5,3,24
O000072917,2025-04-21,18,5,1,12
O000072918,2025-04-21,18,5,2,24
O000072919,2025-04-21,18,5,2,24
O000072920,2025-04-21,19,1,1,24
O000072921,2025-04-21,19,1,2,24
O000072922,2025-04-21,19,1,4,24
O000072923,2025-04-21,19,1,5,24
O000072924,2025-04-21,19,1,1,24
O000072925,2025-04-21,19,1,2,24
O000072926,2025-04-21,19,1,4,12
O000072927,2025-04-21,19,1,2,24
O000072928,2025-04-21,19,1,1,24
O000072929,2025-04-21,19,1,1,24
O000072930,2025-04-21,19,1,1,24
O000072931,2025-04-21,19,1,3,12
O000072932,2025-04-21,19,2,3,12
O000072933,2025-04-21,19,2,3,24
O000072934,2025-04-21,19,2,2,36
O000072935,2025-04-21,19,2,3,12
O000072936,2025-04-21,19,2,1,24
O000072937,2025-04-21,19,2,1,24
O000072938,2025-04-21,19,2,5,12
O000072939,2025-04-21,19,2,2,12
O000072940,2025-04-21,19,2,1,12
O000072941,2025-04-21,19,2,3,36
O000072942,2025-04-21,19,3,1,36
O000072943,2025-04-21,19,3,2,24
O000072944,2025-04-21,19,3,1,24
O000072945,2025-04-21,19,3,2,24
O000072946,2025-04-21,19,3,3,24
O000072947,2025-04-21,19,3,2,36
O000072948,2025-04-21,19,3,2,24
O000072949,2025-04-21,19,3,1,12
O000072950,2025-04-21,19,3,2,24
O000072951,2025-04-21,19,3,2,24
O000072952,2025-04-21,19,4,3,24
O000072953,2025-04-21,19,4,1,12
O000072954,2025-04-21,19,4,4,24
O000072955,2025-04-21,19,4,3,24
O000072956,2025-04-21,19,5,4,12
O000072957,2025-04-21,19,5,2,24
O000072958,2025-04-21,19,5,2,24
O000072959,2025-04-21,19,5,5,24
O000072960,2025-04-21,20,1,1,24
O000072961,2025-04-21,20,1,2,24
O000072962,2025-04-21,20,1,3,24
O000072963,2025-04-21,20,1,3,12
O000072964,2025-04-21,20,1,2,36
O000072965,2025-04-21,20,1,3,24
O000072966,2025-04-21,20,1,3,36
O000072967,2025-04-21,20,1,3,12
O000072968,2025-04-21,20,1,5,24
O000072969,2025-04-21,20,1,4,12
O000072970,2025-04-21,20,1,2,24
O000072971,2025-04-21,20,1,4,24
O000072972,2025-04-21,20,1,2,24
O000072973,2025-04-21,20,2,1,24
O000072974,2025-04-21,20,2,1,24
O000072975,2025-04-21,20,2,3,24
O000072976,2025-04-21,20,2,1,36
O000072977,2025-04-21,20,2,3,24
O000072978,2025-04-21,20,2,1,24
O000072979,2025-04-21,20,2,4,12
O000072980,2025-04-21,20,2,3,24
O000072981,2025-04-21,20,2,1,24
O000072982,2025-04-21,20,2,1,24
O000072983,2025-04-21,20,3,2,36
O000072984,2025-04-21,20,3,1,24
O000072985,2025-04-21,20,3,4,24
O000072986,2025-04-21,20,3,1,24
O000072987,2025-04-21,20,3,1,12
O000072988,2025-04-21,20,3,3,24
O000072989,2025-04-21,20,3,3,24
O000072990,2025-04-21,20,3,3,12
O000072991,2025-04-21,20,3,2,24
O000072992,2025-04-21,20,3,2,24
O000072993,2025-04-21,20,3,2,36
O000072994,2025-04-21,20,3,2,12
O000072995,2025-04-21,20,4,4,24
O000072996,2025-04-21,20,4,2,24
O000072997,2025-04-21,20,4,3,12
O000072998,2025-04-21,20,4,2,24
O000072999,2025-04-21,20,4,2,24
O000073000,2025-04-21,20,5,2,24
O000073001,2025-04-21,20,5,1,24
O000073002,2025-04-21,20,5,2,12
O000073003,2025-04-21,20,5,1,24
O000073004,2025-04-21,21,1,1,24
O000073005,2025-04-21,21,1,1,24
O000073006,2025-04-21,21,1,2,24
O000073007,2025-04-21,21,1,1,24
O000073008,2025-04-21,21,1,1,36
O000073009,2025-04-21,21,1,3,24
O000073010,2025-04-21,21,2,2,12
O000073011,2025-04-21,21,2,1,36
O000073012,2025-04-21,21,2,1,12
O000073013,2025-04-21,21,2,5,12
O000073014,2025-04-21,21,2,1,12
O000073015,2025-04-21,21,3,4,24
O000073016,2025-04-21,21,3,1,24
O000073017,2025-04-21,21,3,2,24
O000073018,2025-04-21,21,3,1,24
O000073019,2025-04-21,21,3,1,36
O000073020,2025-04-21,21,3,1,12
O000073021,2025-04-21,21,4,1,12
O000073022,2025-04-21,21,4,1,24
O000073023,2025-04-21,21,5,4,24
O000073024,2025-04-21,22,1,1,24
O000073025,2025-04-21,22,1,3,24
O000073026,2025-04-21,22,1,1,24
O000073027,2025-04-21,22,1,1,24
O000073028,2025-04-21,22,1,1,24
O000073029,2025-04-21,22,1,3,24
O000073030,2025-04-21,22,1,3,24
O000073031,2025-04-21,22,1,1,24
O000073032,2025-04-21,22,1,2,12
O000073033,2025-04-21,22,1,2,12
O000073034,2025-04-21,22,1,2,24
O000073035,2025-04-21,22,1,3,24
O000073036,2025-04-21,22,2,1,24
O000073037,2025-04-21,22,2,1,36
O000073038,2025-04-21,22,2,1,24
O000073039,2025-04-21,22,2,1,24
O000073040,2025-04-21,22,2,3,12
